Name,P,I,H,D,T,O,S
gAAAAABeSk1M3mQsKTv9JJO0MkL03gjGH9GhxX_XuEMaMQPxiird8KqhCg18QIKsf5UkpKZ4VN3b9_bE7w54cHUjXmbkBeoEog==,1,0,0,0,0,0,0
gAAAAABeSk1MkfYWzDc_Ar5qF_8ps_bOtDhC204dSxStl7ag1hDoNxh0mEPe4QRm0qmPccGpCYU7Hz_UWQdtHTDvOGXHs1SCmg==,1,0,0,0,0,0,0
gAAAAABeSk1MwvoNJR82WfMkAwV7m9oLSEYE7-TB1ogNNB8HhnDazOWmwfpKvOoPP1qtAzLBUpJbrCUYjUyXrwlOGzyf88Lmfg==,1,0,0,0,0,0,0
gAAAAABeSk1MjhvbXpsP9NLuVGwyjm6xfP6UIlWfwuhol3HNxstdS99lHyxUePCzEhFx2GuScENlWfQPWlcJ7dLvHXCP9N0Uzw==,0,0,0,1,0,0,0
gAAAAABeSk1M_YCX7V-z28IxLNbneZoxlz4E5UR0FBX_8Fk809l380mgAyK0vr8X4EZsDS_OKBz9rtphvaJo_FevbFKpJXMMGw==,0,0,0,1,0,0,0
gAAAAABeSk1MJrx6hFYLjSNHJbNt1ctAdaUiEIBCpPhS7fn805aurKYC5Jf9_TvHZS1Ry9w6DwbOjuNPQ8zOEP5jxZ3Uuy018g==,0,0,0,0,1,1,0
gAAAAABeSk1MNmzVHKYtABY5syFIzFKKKuENnyUFBi-1Lfa-P5fGLp4bOzXXhcU2U-95U3jVQSYn0IfBf0dH_8WQ1aHNzh5DGA==,0,0,0,1,0,0,0
gAAAAABeSk1M5JtPrgo5WzIsvE7lm-bvIy2bBjsqzboK0EvKzMY9rG0OrZW9dpQcd6j92ZsHnX0yN4jtFyQa8CyZ1phmrhmrcA==,1,0,0,0,0,0,0
gAAAAABeSk1MRId80gs8izMWV5Bx2FxZ_mYK90AXOcV1P8aBko1SYMOWURAbH5LaKBsKBWn5sHtDSPfiysdfw8YTUY0XMQpjkA==,0,0,0,0,0,1,0
gAAAAABeSk1MSGXMno6XJT3wm8eX1RjiBVOVx7ly6rAF36El8Csl1sNZTyp68Sj2el7u7AfrfsbmlxjIEWF4jMm5UCimksCDxA==,0,0,0,1,0,0,0
gAAAAABeSk1MgZ08BfyRyTmVbovk6yXV9w2jEFqMB_6vORuEHVmMj0UTaClJqbo0r0bGdcwheIO69z1hnUEFzKGCn2_Deoc11w==,1,0,0,0,0,0,0
gAAAAABeSk1MRxkOAw7rMoKicER7TdjKoYDOMOp26a6oZmC33JVf1XjBjGDYwlvXICFJM8VL3-HvKIygYbgC69foNid71BVuuQ==,1,0,0,0,0,0,0
gAAAAABeSk1MwFgYQduDffa6JEAdkE6WJmNZia2W_V9YYOJCZAC7vOu0_yqj1tnM7zf2iqc2oZqw6WA3pWNxSrbB_3xeYC8-QQ==,0,1,0,1,0,0,0
gAAAAABeSk1MeQ-YleCS0MT-ZjYmg7dFmyBk9UsKvT3Jh4OzSZCM6kx4xvZd1nsW8DqFcF1pUR263wa2ZB-vYHZXIKt5wFVbNw==,1,0,0,0,0,0,0
gAAAAABeSk1M6L4PeLzUiBdYSOWv1i1dJvCUUje290jXBZAfqmFv1CqFej76RXNOvP1sfzTyDOiqCsAQI4x8Wh_y_MoLyw8V-g==,0,1,0,0,0,0,0
gAAAAABeSk1MfLXVfnZy_CM8WM1dpeySoMNXKh_w0anpOCse_l2VdSM2XndEuxJYUiNVDbgcsY3aIK0acXGVhmZU3_6n_FK5Xg==,1,0,0,0,0,0,0
gAAAAABeSk1MIM58AsPpOVRIun3lZF117Yx2FEcrVYRNqnYtVquX-u1DnKXlenGBnei_4ujTILKCcUfXQQIDF-YM-GItCnCCGA==,0,0,0,1,0,0,0
gAAAAABeSk1MiSAYk52VBAl1oOiNFsPGnd1jG7JtClyF_3MyPnFR7lRofFLyPB7YpAgNgwtuVdxy8A0xTRXWuqVDzcQMmP_Pqw==,0,0,0,1,0,0,0
gAAAAABeSk1M9fYNkt4ocRELjJKNXEm7_DTy3QYCx1TRO334gPlYfjz0ya5-bJf0w3YzlHsZi_167T2dXcpCz4VhMq61I74Wng==,0,1,0,0,0,0,0
gAAAAABeSk1MAPCsmw0xXwAWkxr5o7u8lbVPew7XzeFo2-ZnrcumUBXHRDVm8KjnFMt0NKP7yTlFr_iFbIhj4QL0ixdu3iHOTg==,0,1,0,0,0,0,0
gAAAAABeSk1M6PVybKUNcWrT4Agl_0ECMNvfafW2sDvAaWKsk0hvbmvdXWLkATlX3FYdOR2I_To7Vcf2RrwECkhJt6tEusrvNw==,0,0,0,1,0,0,0
gAAAAABeSk1MuLiRMMOkrj_-zXGAOibq2nq-VMMO3Wkkdcjs9fQZ4Kfzt-B_SAN-os5p3on0AeRTw-DkDvI8WUSJpRHnWy38Iw==,0,0,0,1,0,0,0
gAAAAABeSk1MTStt5wHAm_GXd9iZaxk51BNodUxg5Uc4dk_kZdItVUaio27uzIWkOrCRqfgVbd8-DyBwVc3LTc3eA6feYhPoYg==,1,0,0,0,0,0,0
gAAAAABeSk1Mj87O3sboPdMaMAQIUzUPtn2nOptY0P28IvLiVMYLtPLCw8A54PIMW0zE4CaT6Ce4tOztECXiVI7a9BkQICvCbQ==,1,0,0,0,0,0,0
gAAAAABeSk1MWAqdcT5ZF9SY044ysYqr2muYqCXK47Vj4XM0P52Q4k0SVyE7xSxRD_FqHnNpKvzNlyuSkl7DrXIoj6sBCW1Btg==,1,0,0,0,0,0,0
gAAAAABeSk1MQV9Bxx07Wz80WXPmizZFGOug3KkjD7N-Wu74PjqYMgyh3O8vElpAACvjIgRW1IJRwwmof-hY_4T5KLJiyk4r-A==,0,0,0,1,0,0,0
gAAAAABeSk1MAqmlr_Uw-b3jXJyj0pMfwBGTF22MUE76D905aVmdUUZpsTm8I5lKd-QQWZ6Jg0W2VHyxH4PsmTkcgP4dpIeZgA==,1,0,0,0,0,0,0
gAAAAABeSk1MF3ckOmMqRdqNuvtMss2YSt5ePiXxFhFvNDTjiF0D2i50lkdLhhzryWEgAqqDS1qljrlXP8ZRqrL9479bG9tCEA==,1,0,0,0,0,0,0
gAAAAABeSk1MD0wxGmzOVGrRqlOI4TsyfEN_mmruPuscpNdwJPqvcQaHKF7iy2BnK4cJ11EVNJlvUQdwPkNId9ETnavfzCJwHQ==,0,0,0,1,0,0,0
gAAAAABeSk1MKYPyoHrFtkeYtY5u7c3-vMQclWFjfUrRkTH7hHEpOZ3tcWZu05BtmucEr7v088XZxgtaRxufjigxWvpdiiiyqw==,0,0,0,0,1,0,0
gAAAAABeSk1MO31dij7oHk4cEsJDCqh8BFovsTIiyT_gQ5GpVgjZnDFci5KDxvCzm5FW_chm6XrSb1LsBRVTJ8Ns2dKN-0dKgw==,0,0,0,1,0,0,0
gAAAAABeSk1MDsqQUp37P3U3t-pm2rxslTcmMqQs2wgVicD3diTFtv2vnzQtabl37V3Xbp2294Wd3OutyyKk1snMtBPxdY0pow==,1,0,0,0,0,0,0
gAAAAABeSk1M8mSaUVO6kMvs5lX99ZYDDCD9886swMWbZ0mm6ZfnUe4Qoju3iz_5peegzZgwIvKe57vSFt3g6nYWUCjYlvMTqA==,0,0,0,1,0,0,0
gAAAAABeSk1MudYJACuuV3atPOyDfWS0_u08_ES1Qa-Gcr2BJVxhbNByb00emxBLJ5qplSGItBTG-_kY5-sPZ2noMneW8w0w2A==,0,0,0,1,0,0,0
gAAAAABeSk1M89duIaL6dGe79XAtJOMAOfkwsjtb5c2dE5KKgwvQNWsqrJmSF4uRj7cpkxNRQLO0YQN06dOId6lzVxIlPkx2LQ==,1,0,0,0,0,0,0
gAAAAABeSk1MTFZp0ofmuIOW_KHGCgu8AWED93eib1cPvIEbeCzF6UWvq8IJn2Ssgi6BuQNrLxZzcBfuRsw-iBsFLg3M4JqCWQ==,1,0,0,0,0,0,0
gAAAAABeSk1MR41NC7PV7bEvscxw8QDZoGJMUIhNySmhuIQBLYngyjm--arW-BZT3C-j2bgKnPORDwaNT5Osm654hGFPDW8KrQ==,1,0,0,0,0,0,0
gAAAAABeSk1MkgLWQKEN5Osfrvczn1qBMJZpyxZ3AbhSlg7J4G269zcpW03CRw2Cn9PMFw_sTfl3x2o8HfBrV13Ay3aDEG4ATQ==,1,0,0,0,0,0,0
gAAAAABeSk1MB6W2NsWsjX74KiYHiNjG6gT2tkfjRSZTRMqUpebqq1j9CzdQfavAmz6v04ongc7kcfs1Mb1qOXlX82bJwqgJOA==,1,0,0,0,0,0,0
gAAAAABeSk1MbZSjGNOvvz6cszLjugxFqU0-WmREKPWAYSs4ZmPvkMaPPVX5vxGmXJ5iAoqW6n0f7Ok_ikgwJoLm92GdBAt_4A==,1,0,0,0,0,0,0
gAAAAABeSk1MBCPAWmh0Gwy_7GlN0EKmZMWI9LgObBuOHs-sxz5_g6NOqM4rJtGOWKE6Q6irC_f7kQSMlfTeNt5yGzhMXsi8Bg==,0,0,0,1,0,0,0
gAAAAABeSk1MDx8zKJOch1ghVOJfs8dCpV5b5lclYAtJ95pfyzls9hkB5njr8sUcHlcJ3Ldz3cLl9U220CIBjhZ9AtQZmaGUvg==,0,0,0,1,0,0,0
gAAAAABeSk1M8fFO6CsH6frUQ3iFYt_bj2Y9aGyHWyIZK6ffQ6YifjWToZMqXwCt2EDkOGnlEjgWN9qVN0MAOo6nFk_7FyJuPg==,1,0,0,0,0,0,0
gAAAAABeSk1MrVMFgiCSRMVJt6LbhQa6EwHlJxcO5ZuTY8o2R9nFzs_cSZfclWGEczSsaTaewBFDP-cxrkhcgmkN0d0GzWr9PA==,0,1,0,0,0,0,0
gAAAAABeSk1Mt1Jxon9myBZS-RBKvL5MCjYhqR9Ow5sXQWvPVNcFPCeBuSFE-yO1jP-RYQbWqptbEJU2zntE7knPhE8TTo6Zqw==,0,0,0,0,0,1,0
gAAAAABeSk1MblFFlndwPDdlFh-iHt4jnBu2DvlIYyE76KNJM9r3WbK1QdNZcKFn0_hJNhTdoM2cyVUWSnJobt9AQH-6neW9iA==,1,0,0,0,0,0,0
gAAAAABeSk1MmbMFQrbO2EdTBb9hDkLhMl4rL7iF8riGYeYqIh3KNlOI4HvDnMLA5eZ32T4f0WcZfV1LjeWdE2k68Euw-HpGFg==,0,0,0,1,1,0,0
gAAAAABeSk1MbhnNnBBqD7hWO0kIg3UzWWoyAL9R-T4UYlH7tONArxalANUeRtAKmTeVvGdBeAfXxQKXgn6XpvLHVcz7quLAGg==,1,0,0,0,0,0,0
gAAAAABeSk1MDcIv8p-9tH1AXb61CO0UFw7E3_TdVt3ERw19vLJq7akOhqAHPYo3pgJ-FWtQQCgmF7vl22oYY7QKD6qlRR__Hw==,0,0,0,1,1,0,0
gAAAAABeSk1MnDFtyNUvqa75f-I-8MT_R6iCHzE9ZvfRdbNSyPoPID9B8vp5Zx3L4FYGHPHk1mguFEyUpWI6qMXTGRF0HD02hw==,1,0,0,0,0,0,0
gAAAAABeSk1MZPd2StnneWXzM3IkJIS7y8BnINrDBhLFQhUpLl6IVRqy3iq9x_ia4wAwIe2fZh3g7avZIOTpSjLtNzLxUDkVlw==,1,0,0,0,0,0,0
gAAAAABeSk1MAZcTAsyzB4Vaye3YfClYBDO5DCJCvv45IG2a_DsurejfbbIl3GOYNLdppGGzZwrm2pb5vNBVfeDz5YsnNA_WUw==,1,0,0,0,0,0,0
gAAAAABeSk1MajhJKFfMRlwRndQNCzzr4k0JkBCWtXBWIVuukszooWk5ENEMiqzAzfGc0KyNIOrKjxKsh7buCAjwcEFnQAPmyw==,1,0,0,0,0,0,0
gAAAAABeSk1Msl0hdIzmjsxt5tT1fXIinkXKHBJgcReHvC4EN8KLzEBl2AtCYfAgsPuTTL7jK-q1wlUqc0dM4muP8ybqsoprNw==,1,0,0,0,0,0,0
gAAAAABeSk1MoMRynVc9aOlPgG5I7hw0szd5DrSw3g-ywUyAAZhMdocsdDli6A6kYf1bTfDwnjwJ-ETODo-PPttHtDriPBSqKA==,0,1,0,0,0,0,0
gAAAAABeSk1MwstRToVDg0YK7eSqkSZS0Vb-RULXdiscDppznKdg8rdLa5PfRUWFTTeQBIt6zI3UXQeUm6y5kwkit-YLTJT-QA==,1,0,0,0,0,0,0
gAAAAABeSk1Mz23J50mgrlyc_mzeaCcxUFK8e56o3tNKjaTb4Qrc6haL30cKOOJ59-hNWKXkNXme55UFpReI0nwI0v2UNj2EGw==,1,0,0,0,0,0,0
gAAAAABeSk1Mn4DUkuNYc8beMERRP1Ir7bOT2qoLP6qKTF8fLEFIHDwXCegN9eO_1miNtxZqOvwbBjtc22wBgGQ7g6NFVxNJBQ==,1,0,0,0,0,0,0
gAAAAABeSk1M8UvIkrzas96CB2u8M2nX61QBPMtGIBVSbugha8HlhHc7RNsndqRFW9kmD35tFtd3ZP6P5x2zUKZE71U14wX5rQ==,0,0,1,0,0,0,0
gAAAAABeSk1Md1vsQk1y__zXIx0ir9JCShS_4oyuUePZ-3A-sybClVP_tXCB6-YyGlk0KV_V-G6V--vm29YaZMSQuGm2JV7BoQ==,1,0,0,0,0,0,0
gAAAAABeSk1MHH1mCc4vERYagV9-_BSpc21utEMpOI20T6N8ocGzEf-6McjxScLzmig45Z1Xq_Abx0rC3QuK_DqeUAHvR69hAQ==,1,0,0,0,0,0,0
gAAAAABeSk1MIefCFDdDYKlKrFudYKJac29YvgSbQguuOS_O6IBKoP9VwzOEAZmitN9BgXdTzYm_c3ndASmsSXnY13ZYFBWhrw==,1,0,0,0,0,0,0
gAAAAABeSk1MpGbnIEMGWraJ_ToRGI8_dhe219L8cQega58xa4AVaHHjWk_F6ENfeDSPK_8IrQe2WKvYjKyEFmm9cc-ZZeWAHA==,1,0,0,0,0,0,0
gAAAAABeSk1Mm80fbAjlMMOiVetm0geqFNB8tJByptUJhYHRJTirVwAF9L2YbJe_Clb1wyMDuRDERIYzpDUw9gIKFX70rQrDDA==,0,0,0,1,0,0,0
gAAAAABeSk1M6ai8T7QLcY1ZGPCICAZSvZAxEgs9aFmLOO22mKtvzouevT6v8-1nWtx4kiMXkss8H5xmoZpLOPdlsImv91kDPA==,0,0,0,1,0,1,0
gAAAAABeSk1M3FYUCarxeMsmCIXfnMCkJcj2-Njv7CbFHogl_LHRnPiydL6yaEIkaWqVrLMsDsOn8wXngYVwgQG0KZhaTzreVA==,1,0,0,0,0,0,0
gAAAAABeSk1MAsJyjwi2Vcm7l5w5nYfYWIaJ-2or9JhBT1xyHtYqytinYPwS5MBiSMzb1DzduPzpmfHqdt-x3jrZwD8XSkar6w==,1,0,0,0,0,0,0
gAAAAABeSk1MBkLqlJP5Tt5FwhAKc1M_RHPOmQA24c-a2QpCCgeY4tYwQHtsQWQl3odGlkh4kNZLAD_41xxKevUiklnTrjme6w==,1,0,0,0,0,0,0
gAAAAABeSk1MgCu7Ee3FDhiHMdts5-Om4oYUku2vmO6q4WAdvxPvYX7i5PlrtDDpHYiKJ6ghmM9HyDjDSofUqhwvoXiP6izMig==,1,0,0,0,0,0,0
gAAAAABeSk1MMFji7BXesUXu3rErrNUoDgsDReaTOZ4UHrgF2615KwLgTIhGD1ErMfwJLuK-5tiGeuzPw6sLNGSmGwzzvCCX_w==,1,0,0,0,0,0,0
gAAAAABeSk1Mt60wHcnpCAn6j6W6WP1CZOEWPAkeUImL-ZEhk7HDOTm315W7fqZNxiTkg1AN_5gIGK9cpLqrBv4vAc_ygaq0_A==,1,0,0,0,0,0,0
gAAAAABeSk1MUyd1DWSW36v-Fz49azHw9VMh2iuMOyoyC1ejdNHCS6uE2OcNJ6TmCTOLqIUHZY0MBfkZwpI18IrJw3GuKFlHkQ==,1,1,0,1,0,0,0
gAAAAABeSk1MeFJYNG3x9ay5Z36Kh7TBnFwEZvUsyhKfjbUU8ejCcGfTwiKpXPYjVTZUAKUBMjbE2cV48UHeiIFIGl_Z9Nw6bA==,1,0,0,0,0,0,0
gAAAAABeSk1M4GPh7tvGVfXn0FIAdBpoI4QMG2BhG_Pahwh1a_-DglUAcfklBDgvDJ3PhGKU6AASyr-LoO_MRr9Q2zzaZUYCJw==,1,0,0,0,0,0,0
gAAAAABeSk1M954fyRQRE-TUbl4bNkncKTQ-Ugwqn_OR9Exj_5OEHGRbLNQCCoYL_yRym-sozSCTownccZqGsoevkVDL0qtMjA==,0,0,0,1,0,0,0
gAAAAABeSk1MmZpEA1JjKO3hZv2N2ObAKBWUJO-gZhM4gW17TihDc1fsZjt5uSANk1DH6lxruEa4SH_fpPNNOGZJmaNjZQcRAw==,1,0,0,0,0,0,0
gAAAAABeSk1MOjJBlpFaIBGYqy1glEzJehm0mtJf-oEmUIgnYKTBhtGS2ZZyEgBFjNr8QU9AJAljZ0TvHZQ72Ki_DI4t2gcU4g==,1,0,0,0,0,0,0
gAAAAABeSk1MMnYjxpZ--6R9WAtBeytXFGX9d5PXFRyjBEXf6iE4nybbOc0wTEFWT9b4sWG5coik7un4v4vjkGTZrOdat3W4jA==,1,0,0,0,0,0,0
gAAAAABeSk1M3xRN1-otMgZZJDpXhWP1MLqVDX5_G_QkZDANJEk9qROeZM-DISvWXQ5KaLBJBLM8qD1b6ByuxKAg65AxdmAbSw==,1,0,0,0,0,0,0
gAAAAABeSk1MMJ7HqG9WkXF818UlwcnHGHb38G1XuGiNWSgr0e8CFNSCfzTNAVeVT0zfWSAVdRJEijVb5l-VLgJtLKHMJMYFAQ==,1,0,0,0,0,0,0
gAAAAABeSk1MiQLWX7OkHanfTeB9hCiJSKm-QYXUaG4Us1TMVUjBjNni1jFePOh_ctBZ50iRg15T0-FuNcisY9z7yY1G3rCJ_Q==,1,0,0,0,0,0,0
gAAAAABeSk1MR1if3iO7gvrIcMB9q9BRFDUU3Y1h69vRaPVK8DSpuNobYx3ETwHo5rARocmBij39CHDvWAkm6TutpcJAXYXjSw==,0,0,0,1,0,0,0
gAAAAABeSk1MCX0s0MHqX66ixQdpd_dUiM8yC9bL-3eQa4-43OinlvIGdH_NDE4qw3ReYJDE-p9nDdHinrg-L683Fy4ZYe4Fjw==,1,0,0,0,0,0,0
gAAAAABeSk1MVt47GeDvJmiiKlwXnCcfu3C-0TEcLdEghzwYC2HxSmUAr-h4Ge2y7BaSoSqRVktiI8FbqTStW3lipF2fMJefCA==,1,0,0,0,0,0,0
gAAAAABeSk1Me-wRj2zGiTVwJQGr70UmN9C_RePWvOsPm7_TfNGnovRp9Dx00lCNG0m8e40XsKvKxbkzZe3WPL69jTAoUAlcpg==,0,0,0,0,0,0,1
gAAAAABeSk1M0ZaLMyofJ7P9L5oa32fsKBUmenlm8fB0m_7-wah9D5n6bGbZQrn8mDsJQTzoV-51pmi39vO6337LX3TMZ9YypA==,0,1,0,0,0,0,0
gAAAAABeSk1M2mCcfAou2fWrlE2BARgNMAO7w28WHv8sljezXW-3ued__e_8lgtqimPHos-KR01fn-hcnkk64hfDI7WI-fYPiA==,1,0,0,0,0,0,0
gAAAAABeSk1M2N0doWqTWcSFHl48_H1GhbLpp38PNqtb8tzldfU6coXGaj6yW_FYyT2dAw9ZNnjG8-AS1C7O44PzIFtqq-Hp5g==,0,1,0,0,0,0,0
gAAAAABeSk1MKw_YPDAItZkm65AxEhhptxZBStzlXayTx3AtttNQOnALEX-4vFCpUU9rCqIDh6VmNquv0PyUf8sKSaZMG5X96w==,1,0,0,0,0,0,0
gAAAAABeSk1MPoIQ7IX4UIpICyRy2SUjaaSI-WLQNhjjmcFqp_DiviCUMkaunr6LsTqXCWA618dJSouWY0mNyexFEaBM0WcvcQ==,1,0,0,0,0,0,0
gAAAAABeSk1MRDJniXRgBimPeUg1XaBEaDNKCnz84kEhC_RYGKfraBkave6Q6kdlJd4jvsVNQUfpfPK7E_ax9a9PuRwQH5fxyg==,1,0,0,0,0,0,0
gAAAAABeSk1MWYyRHhpWR8t47TaIYvj22T2IBgi99rgd3lCRxXasjWRQrckG7ZtZlxIB4tJjJYvtkliNv70aF53CLqHProf4-A==,1,0,0,0,0,0,0
gAAAAABeSk1MO-oTL6VMF9lE_Qd1MeOH7wNwYf-INkmM1jDUTcl5T2tYIXRE0G68RHB9ZJgsqc3186ZVESQ5BjEVtaWL7-orVg==,1,0,0,0,0,0,0
gAAAAABeSk1MdQFwevHgs2k0h1GsyyPYAJgGHi7-xSCjIa0rrvhAKneu9H7WJR9QQoHA0_c3HsMv5LIP34HwMKpfEW_Mzcu8HQ==,0,0,0,1,0,0,0
gAAAAABeSk1MgZ2wS5_WDg7Vd2FGGLq6uNRo1-byPuKs3r5ZuN-C5NCn7BvxrF4Qe0XQ-0r9DPlld3nQz15ktNbZyJjyo5hsKA==,1,0,0,1,0,0,0
gAAAAABeSk1M_3vhtw9CXYN3jXKiRKVZwIOHl5sFS2hNPuKOss8XIYHpy2TILKn7bnqrH5k_6cfXMHtbqyEG-hYA6k_oGqFT8g==,1,0,1,0,0,1,0
gAAAAABeSk1M2gI7zCNJkquAM29DC62pZ7OMXcNLx60Tl72E8gVJLxUfdKymOiNZbSGykc2j31c51ezCKEig_jfZZRNtVAvVoQ==,1,0,0,0,0,0,0
gAAAAABeSk1MuGznHuT_5rQAm-IcqTiHZP-YnmelGxGWZth3jzPNbBgvJI2fg0_JgdxwYyhjaTztbour_42T66abiUA50jdNag==,1,0,0,0,0,0,0
gAAAAABeSk1MD3lCAUsxDr9fqwTMacmUFZ-zMmAAbzCGIM82-iMJJcjbAHY9N-qaTS6kc3vp4H64qd69bnzmWW5e4kThvs2eQQ==,1,0,0,0,0,0,0
gAAAAABeSk1Mfdu0cDnX60xlbAKKR-sV02iN1W_jr93uYNCR1Hl12p03ZrQ3PAVypL1fMDJg8pZ9D5ea8nng0yg2WcwOR9ieQg==,1,0,0,0,0,0,0
gAAAAABeSk1M2VgOyUL2R1KJx5xbSGK1BEKMYks1lBcLNvfs9Yf-ODxeaMFuc4IFmeYb8yFAXd2rzHGAblcQ4coTAAozSwjfHw==,0,1,0,0,0,0,0
gAAAAABeSk1MoV8ZkSJ3C1990-J26bq1fYG54VlCrTaZUVwnWtyK2rA8VzRrPEKqCRI5dgAH4LidJjNFjT4J5WnjkiWbGXe2pg==,1,0,0,0,0,0,0
gAAAAABeSk1MOaChpfANmLMYWmAUHb-Ep-7bMFZetrDEAU9PVFdvynEZ2XamtLCUPM8O56YCNgwKdBd3kKKsk60ABMP2R4aNXg==,1,0,0,0,0,0,0
gAAAAABeSk1M0_uDo3jOuNGbOTEcMXF1NJ4JKl1YBqYOerlMTdSC8TVkUYPfV-Eat2EmINTVXDuusfWQWFb2TFrnx3WMESFTJw==,0,1,0,0,0,0,0
gAAAAABeSk1MA8QFMTF3CjDIL3pMVRGku8BnXazgsBV20vNbHyZGR2nvLODraJd94pMLnEiXEEul5-CyybFJxqKse8cf1C9nFA==,0,1,0,0,0,0,0
gAAAAABeSk1M00gijaEpxsVO8uWuBy8rCjyMHN7fw4K4EufusUp491svqCBHyZgefSSWA05PRxIB6vL0sosXgDflATaDBKmiCQ==,0,1,0,1,0,0,0
gAAAAABeSk1MGS_4feIr-n5zwj72aXQI1xLUh5Pir7Xev3EEhsjkhAFM9mtDqv4zpFhzNpU0YcQZE-9McTPxxyCddPpKumxQDA==,0,1,0,0,0,0,0
gAAAAABeSk1MFrPXDlz7ERMyvvOeeUD-QRJePIVK3Y2MsMt6unj_uZrpvNqMp45Ad8FFVShx_5KQWIaG7LrJ9hEnCJ26buN4NA==,0,1,0,0,0,0,0
gAAAAABeSk1MS5uKia_LzpAtQmvIIFoMCqH-J4mZcPS34PBoSCeju6JlaDYAzkdnL0GBRJZY6KTGJ4jT_udZ6xjQyhvjpaWSXQ==,1,0,0,0,0,0,0
gAAAAABeSk1MPgDgPl24mSqMbpkG9CidK6YCPKENC7uuUIIpAA0Jpc4dsQJaadQ5Ah11NxxWo2tR3sl33bAO0gnfLwzJZvNv7w==,1,0,0,0,0,0,0
gAAAAABeSk1M5OCfYnnfNWONFsvE01Rqa51cssjaTBM9Ovo58N_mDgJ_S6bFOB34MRoUZ3ugTbKBRu0_j2uzMnEhTbWjKVA8BA==,0,0,0,1,0,0,0
gAAAAABeSk1MVpuZsm_GLhX8S2zKLILO6C1XPgh09pxdVZDXykmyXhbaZk8tO3dMmx93N7pAE0nQlsj_r_84p9VuXJCe2Dox5Q==,1,0,0,0,0,0,0
gAAAAABeSk1Mg7BFqDb1txrY_TjLCFWpZiWvhQ4gSnc1fTpFq56fgA0sdfn_DjpDuCxrd25TAah7RoK18Dadsv7otU9ErQ69rA==,0,0,0,1,0,0,0
gAAAAABeSk1MoOxsP2TWhM4190P1cHTaBBS-HDf_7JOF_1RfL0sqzQYbhhqtHzYPEMD0PXX0AWloSh9KhYjrhaCt8sFFMnKNsw==,0,0,0,1,0,0,0
gAAAAABeSk1Mr228J85zQSvvmhxUY7ICWBSOx-cxiuFFgd4ePn3D97uYL8qtMCpdfmw1olAKbvIEiG5Wii6A471gtCGLnTxV2A==,0,0,0,0,0,0,1
gAAAAABeSk1MgPAGjaxLMCzgL9fyWMBQOeO0b6d78HN8DJYDOYbSu-8Si7EelyC0pdJjK3enkoomjQNIN20fKZQk6_gBXO2k0A==,1,0,0,0,0,0,0
gAAAAABeSk1MR2tq1eHP7N72Exccgqy3bsVs3E1QFqE5l0mxt-eQy4Y_G8u0NLcyByZiYfz2znsaQTn4ATNMTDqJLZXOsxXYjg==,0,1,0,0,0,0,0
gAAAAABeSk1MA6AJge8hTBAs07XGOxbMt2Lh87oKArcNA8O6yvumEtKRjcbFHQYwgsrdDIctqjKOpSLWAisctQEbT7g1zZpTTg==,1,0,0,0,0,0,0
gAAAAABeSk1MN-p92q0vIZMGPhWV6TT1hdG7AaB9hLQiy-TtInO1S-BMYuC_r5NlwvCix4infB_QCxlKoDmQJ8wHXa8ecbQmqQ==,0,0,0,1,0,0,0
gAAAAABeSk1MTghEz8qM-rw5vf8oIagztPjSJg8Rr2_Ji0dTOYfI_ABpDTLxizACIncZ0j2iFfpoew0Xv-1ygQlSrknVLI4KiQ==,0,0,0,1,0,0,0
gAAAAABeSk1MgRql1HyfZkjHPsys6sHmVwHBn1y7KY6lggT8Ajd-jwAo2GJHbWFpz2fjVmb1fRDSyiJO6FKm9Bf6qKbfSy6SiQ==,1,0,0,0,0,0,0
gAAAAABeSk1MYdaLfRgpnNCBukQISoH_1muGBuqI_ldZiq4gjT52f7d7DSfiLIBfvyQ9lUwd98Evhf4xSSmhB5o88gPK-gATDw==,1,0,0,0,0,0,0
gAAAAABeSk1MuLaP4Wb7kW-CU4yPcWOFYp-71Pp1hhrA6h1AS5HYG9gOTFaggvTroXMRCMS_UDPz_NOdCd48fyCark1VLLVH-A==,1,0,0,0,0,0,0
gAAAAABeSk1M-dWbEwTT2fdV7ZuEkf0kyPPgrNPrwHzXFxYPGm3P_0PaIv6UH5nJkFfMdtG1K4L3NGokbh2AGmbVI3DROw6fKA==,1,0,0,0,0,0,0
gAAAAABeSk1MdWGaWqcCdMe897kMOcnXDCYn5IyHxU1_TTK_Mt-M2CzEjj40_rs5NSs5jlG6Z8yLRF5Ov7mC92Vth8wikSQPhA==,1,0,0,0,0,0,0
gAAAAABeSk1MY1YfJkYBOfXGL03qnwsW3skfNlUni6wZOOl8wiBSyTxuClmTPALSlccllH3w7ZNQWlNKEzOZTkN39k0wqEISNw==,1,0,0,0,0,0,0
gAAAAABeSk1M8t8tMfbeU_zkApcKjasSYzvSqkf3F0uR3iNvG2H5IKRArTijiix62Q4YvgoQKrvMO0XnaGdp_Lc0iRweRDzvUQ==,1,0,0,0,0,0,0
gAAAAABeSk1MC8CeY9Msi8BxmfwSvyksK3XYNiiLrDkUO0cT0mQJm8Rn4JI021eH6q_-LzwAHmlG69IKqsoRlZFezlmXV1AaVg==,1,0,0,0,0,0,0
